sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
jasperreports;net.sf.jasperreports.engine.JRImageRenderer;0;1;1;0;1;0;57;2;7;0.89444447;0;2;204;36;RbFe
jasperreports;net.sf.jasperreports.engine.xml.JRXmlTemplateWriter;0;1;1;0;6;0;25;3;8;0.78846157;0;2;106;13;RbFe
jasperreports;net.sf.jasperreports.charts.base.JRBasePie3DPlot;0;1;1;0;1;0;22;1;9;0.8769842;1;2;94;18;RbFe
jasperreports;net.sf.jasperreports.charts.base.JRBaseBubblePlot;0;1;1;0;2;0;49;1;13;0.93659025;1;2;201;37;RbFe
jasperreports;net.sf.jasperreports.engine.fill.JRFillBreak;0;1;1;0;1;0;27;2;14;0.0;0;2;86;16;RbFe
jasperreports;net.sf.jasperreports.charts.base.JRBasePieDataset;0;1;1;0;1;0;38;2;13;0.875;0;2;126;20;RbFe
jasperreports;net.sf.jasperreports.engine.util.JEditorPaneHtmlMarkupProcessor;0;1;1;0;1;0;47;5;7;0.75;0;2;160;4;RbFe
jasperreports;net.sf.jasperreports.view.JRDesignViewer;0;1;1;0;1;0;15;3;11;0.95;0;6;80;10;RbFe
jasperreports;net.sf.jasperreports.engine.export.oasis.BorderStyle;0;1;1;0;2;0;17;2;5;0.5185185;2;2;87;6;RbFe
jhotdraw;org.jhotdraw.xml.DefaultDOMFactory;0;1;1;0;3;0;23;2;2;0.7666667;3;2;96;10;RbFe
jhotdraw;org.jhotdraw.draw.tool.CreationTool;0;1;1;0;1;0;39;3;9;0.8195489;3;3;169;19;RbFe
jhotdraw;org.jhotdraw.draw.DiamondFigure;0;1;1;0;3;0;22;1;9;0.5;0;4;168;14;RbFe
jhotdraw;org.jhotdraw.draw.TextFigure;0;1;1;0;5;0;50;2;18;0.8611111;1;5;178;36;RbFe
jhotdraw;org.jhotdraw.draw.tool.AbstractTool;0;1;1;0;2;0;75;3;12;0.9176136;10;2;246;44;RbFe
jhotdraw;org.jhotdraw.draw.AbstractDrawing;0;1;1;0;1;0;27;3;9;0.8470589;2;5;86;17;RbFe
jhotdraw;org.jhotdraw.draw.AbstractAttributedDecoratedFigure;0;1;1;0;2;0;24;2;9;0.33333334;3;4;92;15;RbFe
jhotdraw;org.jhotdraw.color.HSVHarmonicColorWheelImageProducer;0;1;1;0;1;0;21;3;7;0.625;0;4;130;8;RbFe
jhotdraw;org.jhotdraw.draw.GridConstrainer;0;1;1;0;3;0;101;3;6;0.7619047;0;3;314;24;RbFe
jfreechart;org.jfree.chart.plot.dial.StandardDialFrame;0;1;1;0;1;0;27;1;7;0.63529414;0;2;120;17;RbFe
jfreechart;org.jfree.data.xy.DefaultWindDataset;0;1;1;0;3;0;29;5;5;0.53846157;0;4;110;13;RbFe
jfreechart;org.jfree.chart.plot.PieLabelDistributor;0;1;1;0;4;0;26;3;3;0.6666667;0;2;96;9;RbFe
jfreechart;org.jfree.chart.labels.StandardXYZToolTipGenerator;0;1;1;0;1;0;19;1;6;0.7222222;0;3;85;9;RbFe
jfreechart;org.jfree.data.statistics.SimpleHistogramDataset;0;1;1;0;3;0;43;2;9;0.8148148;0;5;151;27;RbFe
jmeter;org.apache.jmeter.protocol.java.sampler.BSFSampler;0;1;1;0;1;0;15;2;9;0.86363643;0;3;90;11;RbFe
jmeter;org.apache.jmeter.threads.ThreadGroup;0;1;1;0;1;0;19;3;6;0.88571435;2;2;75;15;RbFe
jmeter;org.apache.jmeter.protocol.http.control.gui.HttpMirrorControlGui;0;1;1;0;2;0;14;1;10;0.7840909;0;2;94;11;RbFe
jmeter;org.apache.jmeter.control.gui.LoopControlPanel;0;1;1;0;2;0;19;2;6;0.7916667;0;7;112;12;RbFe
jmeter;org.apache.jmeter.threads.gui.AbstractThreadGroupGui;0;1;1;0;3;0;20;1;6;0.7916667;1;6;102;12;RbFe
jmeter;org.apache.jmeter.protocol.jms.sampler.BaseJMSSampler;0;1;1;0;1;0;33;2;7;0.9310344;2;2;136;29;RbFe
jmeter;org.apache.jmeter.protocol.ldap.config.gui.LDAPArguments;0;1;1;0;2;0;28;2;6;0.88235295;0;2;101;17;RbFe
jmeter;org.apache.jmeter.config.gui.ArgumentsPanel;0;1;1;0;2;0;45;3;11;0.8641975;0;7;210;27;RbFe
jmeter;org.apache.jmeter.protocol.ldap.sampler.LDAPSampler;0;1;1;0;4;0;42;2;13;0.9151786;0;2;229;28;RbFe
jmeter;org.apache.jmeter.visualizers.SplineVisualizer;0;1;1;0;1;0;19;2;10;0.89122814;0;5;192;15;RbFe
jmeter;org.apache.jmeter.report.gui.action.ReportCopy;0;1;1;0;2;0;16;2;6;0.8611111;0;2;63;9;RbFe
jmeter;org.apache.jmeter.visualizers.MonitorHealthVisualizer;0;1;1;0;1;0;16;1;18;0.85454553;0;4;87;15;RbFe
jmeter;org.apache.jmeter.control.gui.ModuleControllerGui;0;1;1;0;1;0;39;3;14;0.75;0;7;151;12;RbFe
jmeter;org.apache.jmeter.protocol.ldap.config.gui.LDAPArgumentsPanel;0;1;1;0;4;0;33;3;10;0.8518519;0;2;159;21;RbFe
jmeter;org.apache.jmeter.protocol.ftp.config.gui.FtpConfigGui;0;1;1;0;2;0;16;1;7;0.7597403;0;2;146;14;RbFe
jmeter;org.apache.jmeter.visualizers.gui.AbstractVisualizer;0;1;1;0;1;0;18;1;13;0.837037;1;3;115;15;RbFe
jmeter;org.apache.jmeter.protocol.ldap.sampler.LDAPExtSampler;0;1;1;0;1;0;113;5;19;0.9712171;0;2;626;64;RbFe
jmeter;org.apache.jmeter.gui.action.Copy;0;1;1;0;2;0;17;2;6;0.8148148;0;2;65;9;RbFe
jmeter;org.apache.jmeter.control.gui.RunTimeGui;0;1;1;0;1;0;16;2;5;0.77777773;0;7;82;12;RbFe
jmeter;org.apache.jmeter.visualizers.PropertyControlGui;0;1;1;0;2;0;21;1;10;0.8846155;0;7;121;13;RbFe
jmeter;org.apache.jmeter.gui.action.LoadRecentProject;0;1;1;0;1;0;33;3;4;0.8181818;0;2;143;11;RbFe
lucene;org.apache.lucene.queries.ChainedFilter;0;1;1;0;1;0;31;2;10;0.71250004;0;2;141;10;RbFe
lucene;org.egothor.stemmer.Gener;0;1;1;0;1;0;13;3;6;0.0;0;2;44;3;RbFe
lucene;org.apache.lucene.codecs.simpletext.SimpleTextTermVectorsReader;0;1;1;0;2;0;28;7;21;0.47222224;0;7;385;9;RbFe
lucene;org.apache.lucene.search.similarities.SimilarityBase;0;1;1;0;1;0;29;2;17;0.875;3;4;146;16;RbFe
lucene;org.apache.lucene.codecs.simpletext.SimpleTextLiveDocsFormat;0;1;1;0;1;0;11;2;14;0.62500006;0;3;110;6;RbFe
lucene;org.apache.lucene.codecs.simpletext.SimpleTextStoredFieldsReader;0;1;1;0;2;0;33;3;15;0.54;0;2;144;10;RbFe
lucene;org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader;0;1;1;0;1;0;20;2;14;0.4166667;2;2;286;9;RbFe
struts;org.apache.struts2.dojo.views.jsp.ui.TabbedPanelTag;0;1;1;0;1;0;10;0;6;0.8222223;0;2;51;10;RbFe
struts;com.opensymphony.xwork2.validator.ValidationInterceptor;0;1;1;0;1;0;17;2;8;0.78125;0;2;69;8;RbFe
struts;org.apache.struts2.dispatcher.ServletRedirectResult;0;1;1;0;1;0;37;5;14;0.86666673;1;2;112;15;RbFe
struts;com.opensymphony.xwork2.interceptor.TimerInterceptor;0;1;1;0;1;0;31;3;6;0.7;2;2;111;10;RbFe
struts;org.apache.struts2.views.jsp.ui.FormTag;0;1;1;0;1;0;15;0;6;0.8809524;0;6;74;15;RbFe
struts;org.apache.struts2.views.jsp.ui.SubmitTag;0;1;1;0;1;0;8;0;6;0.7708333;0;6;38;8;RbFe
struts;com.opensymphony.xwork2.interceptor.ExceptionMappingInterceptor;0;1;1;0;2;0;31;3;10;0.84615386;0;2;114;13;RbFe
tapestry;org.apache.tapestry5.ioc.internal.services.ClassFabImpl;0;1;1;0;2;0;30;3;16;0.8333334;0;2;155;12;RbFe
tapestry;org.apache.tapestry5.corelib.components.Palette;0;1;1;0;1;0;16;1;22;0.89444435;0;2;149;10;RbFe
tapestry;org.apache.tapestry5.corelib.base.AbstractTextField;0;1;1;0;1;0;15;2;22;0.80833334;3;2;66;10;RbFe
tomcat;org.apache.tomcat.util.net.SecureNioChannel;0;1;1;0;2;0;81;4;5;0.75543475;0;2;270;23;RbFe
tomcat;javax.servlet.jsp.el.ImplicitObjectELResolver;0;1;1;0;1;0;36;3;0;0.80952376;0;3;437;7;RbFe
tomcat;org.apache.catalina.filters.RequestFilter;0;1;1;0;1;0;24;2;5;0.82000005;2;2;89;10;RbFe
tomcat;org.apache.naming.resources.VirtualDirContext;0;1;1;0;1;0;32;3;5;0.5;0;3;91;8;RbFe
tomcat;org.apache.catalina.realm.CombinedRealm;0;1;1;0;2;0;38;3;7;0.27272728;1;4;134;11;RbFe
tomcat;org.apache.catalina.realm.MemoryRealm;0;1;1;0;1;0;27;2;7;0.7727273;1;4;102;11;RbFe
tomcat;org.apache.tomcat.util.bcel.classfile.JavaClass;0;1;1;0;1;0;37;4;12;0.78666675;0;2;160;10;RbFe
tomcat;javax.servlet.http.HttpServlet;0;1;1;0;1;0;51;3;0;0.8531468;4;2;192;13;RbFe
tomcat;org.apache.jasper.runtime.JspContextWrapper;0;1;1;0;1;0;77;3;15;0.80952376;0;2;266;39;RbFe
tomcat;org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator;0;1;1;0;7;0;111;3;21;0.8966667;0;2;549;40;RbFe
tomcat;org.apache.catalina.tribes.transport.nio.NioSender;0;1;1;0;3;0;74;4;6;0.7828283;0;2;268;18;RbFe
tomcat;org.apache.catalina.ha.session.JvmRouteBinderValve;0;1;1;0;2;0;60;4;19;0.7368421;0;2;174;19;RbFe
tomcat;org.apache.catalina.users.MemoryUser;0;1;1;0;1;0;22;4;6;0.58974355;0;2;113;13;RbFe
tomcat;org.apache.tomcat.util.modeler.modules.MbeansSource;0;1;1;0;1;0;55;5;12;0.82777774;0;2;210;18;RbFe
tomcat;org.apache.jasper.runtime.BodyContentImpl;0;1;1;0;3;0;78;2;4;0.78378373;0;2;257;37;RbFe
tomcat;org.apache.catalina.valves.JDBCAccessLogValve;0;1;1;0;2;0;50;5;9;0.893678;0;4;231;29;RbFe
tomcat;org.apache.catalina.startup.Embedded;0;1;1;0;4;0;119;4;24;0.86315787;0;2;377;38;RbFe
tomcat;org.apache.catalina.filters.CsrfPreventionFilter;0;1;1;0;1;0;23;3;6;0.74285716;0;4;160;7;RbFe
tomcat;org.apache.jasper.runtime.PageContextImpl;0;1;1;0;1;0;155;3;32;0.8776042;0;2;652;48;RbFe
tomcat;org.apache.catalina.util.LifecycleMBeanBase;0;1;1;0;2;0;22;1;4;0.7846154;3;2;80;13;RbFe
tomcat;org.apache.catalina.deploy.ContextService;0;1;1;0;1;0;39;1;3;0.84773666;0;2;141;27;RbFe
tomcat;org.apache.catalina.core.StandardHostValve;0;1;1;0;1;0;46;3;14;0.8;0;2;199;8;RbFe
weka;weka.classifiers.meta.AdaBoostM1;0;1;1;0;2;0;74;3;17;0.875;1;5;319;24;RbFe
weka;weka.clusterers.SimpleKMeans;0;1;1;0;1;0;153;5;17;0.90769225;0;3;650;39;RbFe
weka;weka.clusterers.DBSCAN;0;1;1;0;3;0;60;5;12;0.91582495;0;2;260;27;RbFe
weka;weka.attributeSelection.LinearForwardSelection;0;1;1;0;2;0;76;3;16;0.8972222;0;2;337;36;RbFe
weka;weka.datagenerators.classifiers.classification.RDG1;0;1;1;0;3;0;105;3;16;0.96037734;0;3;442;53;RbFe
weka;weka.classifiers.lazy.LWL;0;1;1;0;1;0;80;2;17;0.8584615;0;3;303;25;RbFe
weka;weka.classifiers.meta.Vote;0;1;1;0;3;0;77;3;13;0.8380952;0;4;275;21;RbFe
weka;weka.classifiers.rules.PART;0;1;1;0;2;0;59;3;17;0.8588588;0;2;238;37;RbFe
weka;weka.gui.beans.TestSetMaker;0;1;1;0;3;0;18;4;9;0.85;0;2;66;10;RbFe
weka;weka.clusterers.Cobweb;0;1;1;0;1;0;43;2;14;0.9103448;0;3;591;29;RbFe
weka;weka.attributeSelection.ConsistencySubsetEval;0;1;1;0;1;0;23;3;13;0.80952376;0;2;246;12;RbFe
weka;weka.attributeSelection.ClassifierSubsetEval;0;1;1;0;1;0;67;3;16;0.8181819;0;3;314;22;RbFe
weka;weka.clusterers.FarthestFirst;0;1;1;0;1;0;68;4;12;0.87577635;0;3;277;23;RbFe
weka;weka.classifiers.functions.supportVector.StringKernel;0;1;1;0;2;0;144;3;14;0.9278116;0;2;521;47;RbFe
weka;weka.gui.beans.ScatterPlotMatrix;0;1;1;0;2;0;16;3;6;0.8125;0;6;100;8;RbFe
weka;weka.clusterers.CLOPE;0;1;1;0;2;0;40;4;11;0.871345;0;2;332;19;RbFe
weka;weka.core.converters.DatabaseLoader;0;1;1;0;5;0;185;6;18;0.90021944;0;2;760;38;RbFe
weka;weka.filters.unsupervised.attribute.Normalize;0;1;1;0;4;0;58;7;16;0.81000006;0;3;255;20;RbFe
weka;weka.classifiers.trees.J48;0;1;1;0;1;0;84;3;22;0.8862179;0;2;324;52;RbFe
weka;weka.clusterers.OPTICS;0;1;1;0;2;0;76;3;20;0.923077;0;2;333;40;RbFe
weka;weka.core.converters.TextDirectoryLoader;0;1;1;0;1;0;51;4;12;0.8958333;0;2;190;24;RbFe
weka;weka.datagenerators.classifiers.classification.LED24;0;1;1;0;1;0;31;2;13;0.9444444;0;3;125;18;RbFe
weka;weka.classifiers.trees.J48graft;0;1;1;0;1;0;68;3;21;0.88735175;0;2;265;46;RbFe
weka;weka.classifiers.mi.MIEMDD;0;1;1;0;3;0;70;5;22;0.8958333;0;4;339;16;RbFe
weka;weka.classifiers.meta.CVParameterSelection;0;1;1;0;1;0;65;3;17;0.8444445;0;4;357;25;RbFe
weka;weka.filters.MultiFilter;0;1;1;0;2;0;40;4;13;0.92105263;0;4;144;19;RbFe
weka;weka.classifiers.meta.OrdinalClassClassifier;0;1;1;0;1;0;30;3;13;0.84615386;0;3;139;13;RbFe
weka;weka.core.converters.AbstractFileSaver;0;1;1;0;1;0;68;5;10;0.8717949;7;2;266;26;RbFe
weka;weka.classifiers.meta.Decorate;0;1;1;0;1;0;67;3;13;0.9107143;0;5;288;28;RbFe
weka;weka.classifiers.meta.AdditiveRegression;0;1;1;0;2;0;39;2;15;0.88571435;0;4;185;21;RbFe
weka;weka.datagenerators.clusterers.SubspaceClusterDefinition;0;1;1;0;1;0;109;4;13;0.9350649;0;2;363;55;RbFe
weka;weka.classifiers.meta.CostSensitiveClassifier;0;1;1;0;1;0;53;2;16;0.8765432;0;4;223;27;RbFe
weka;weka.classifiers.functions.LeastMedSq;0;1;1;0;3;0;67;3;15;0.92929286;0;2;292;33;RbFe
weka;weka.filters.unsupervised.attribute.NumericToNominal;0;1;1;0;1;0;38;3;16;0.859375;0;4;145;16;RbFe
weka;weka.classifiers.trees.FT;0;1;1;0;2;0;64;4;20;0.9316666;0;2;279;40;RbFe
weka;weka.classifiers.meta.Stacking;0;1;1;0;1;0;42;3;15;0.8545455;2;4;198;22;RbFe
weka;weka.clusterers.EM;0;1;1;0;4;0;175;6;18;0.8920636;0;4;735;45;RbFe
weka;weka.datagenerators.classifiers.regression.MexicanHat;0;1;1;0;1;0;45;1;11;0.952381;1;3;191;36;RbFe
weka;weka.classifiers.rules.JRip;0;1;1;0;5;0;145;6;21;0.9013158;0;5;865;38;RbFe
weka;weka.gui.beans.TrainTestSplitMaker;0;1;1;0;1;0;42;3;13;0.87500006;0;2;191;22;RbFe
weka;weka.core.BinarySparseInstance;0;1;1;0;7;0;60;3;8;1.0;0;2;326;18;RbFe
weka;weka.classifiers.bayes.net.estimate.SimpleEstimator;0;1;1;0;2;0;22;4;9;1.0;1;2;83;6;RbFe
weka;weka.classifiers.trees.SimpleCart;0;1;1;0;4;0;260;5;16;0.9305317;0;3;1045;53;RbFe
weka;weka.classifiers.trees.LMT;0;1;1;0;1;0;61;2;18;0.9224806;0;2;276;43;RbFe
weka;weka.classifiers.meta.MetaCost;0;1;1;0;1;0;41;2;18;0.9;0;4;211;27;RbFe
weka;weka.attributeSelection.CostSensitiveASEvaluation;0;1;1;0;1;0;50;3;12;0.86923075;2;2;223;26;RbFe
weka;weka.core.neighboursearch.KDTree;0;1;1;0;8;0;136;4;22;0.93749994;0;2;512;50;RbFe
weka;weka.filters.unsupervised.attribute.InterquartileRange;0;1;1;0;2;0;83;5;14;0.9191177;0;4;321;34;RbFe
weka;weka.filters.unsupervised.instance.SubsetByExpression;0;1;1;0;1;0;26;2;11;0.8333333;0;4;99;16;RbFe
weka;weka.gui.AttributeVisualizationPanel;0;1;1;0;1;0;117;9;10;0.75598097;0;4;593;11;RbFe
weka;weka.core.neighboursearch.balltrees.MedianOfWidestDimension;0;1;1;0;2;0;33;4;15;0.9;0;2;123;15;RbFe
