sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
htmlunit;com.gargoylesoftware.htmlunit.html.HtmlImage;0;0;0;1;0;1;19;47;5;53;4;186;26;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.html.HtmlImageInput;0;0;0;1;0;1;12;12;6;15;2;47;6;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.html.HtmlMeta;0;0;0;1;0;1;12;11;5;22;2;50;7;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.html.HtmlScript;0;0;0;1;0;1;30;85;5;65;6;266;21;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.html.xpath.IsDescendantOfContextualFormFunction;0;0;0;1;0;1;8;7;2;9;3;32;1;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.background.JavaScriptExecutor;0;0;0;1;0;1;7;34;1;23;4;116;9;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.configuration.ClassConfiguration;0;0;0;1;0;1;4;49;1;31;3;283;21;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.DebugFrameImpl;0;0;0;1;0;1;14;42;2;31;7;149;9;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.host.ActiveXObject;0;0;0;1;0;1;15;38;2;45;3;162;14;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.host.html.HTMLCollection;0;0;0;1;0;1;30;111;2;67;6;384;32;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.javascript.host.Popup;0;0;0;1;0;1;14;6;2;13;0;36;6;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.MockWebConnection;0;0;0;1;0;1;10;33;1;31;2;130;24;UniqueLM
htmlunit;com.gargoylesoftware.htmlunit.SocksSocketFactory;0;0;0;1;0;1;5;14;1;7;2;51;4;UniqueLM
jasperreports;net.sf.jasperreports.ant.JRAntApiWriteTask;0;0;0;1;0;1;19;47;2;53;5;189;11;UniqueLM
jasperreports;net.sf.jasperreports.ant.JRAntDecompileTask;0;0;0;1;0;1;14;33;2;44;3;123;9;UniqueLM
jasperreports;net.sf.jasperreports.ant.JRAntUpdateTask;0;0;0;1;0;1;16;39;2;50;6;148;11;UniqueLM
jasperreports;net.sf.jasperreports.ant.JRAntXmlExportTask;0;0;0;1;0;1;14;33;2;44;3;126;9;UniqueLM
jasperreports;net.sf.jasperreports.compilers.JavaScriptCompiler;0;0;0;1;0;1;13;13;2;23;4;67;7;UniqueLM
jasperreports;net.sf.jasperreports.components.barbecue.BarbecueDesignConverter;0;0;0;1;0;1;13;8;1;24;2;43;1;UniqueLM
jasperreports;net.sf.jasperreports.components.list.HorizontalFillList;0;0;0;1;0;1;16;38;3;36;5;156;5;UniqueLM
jasperreports;net.sf.jasperreports.components.list.ListDesignConverter;0;0;0;1;0;1;15;9;1;22;3;43;1;UniqueLM
jasperreports;net.sf.jasperreports.components.list.VerticalFillList;0;0;0;1;0;1;12;16;3;19;4;76;3;UniqueLM
jasperreports;net.sf.jasperreports.engine.convert.ChartConverter;0;0;0;1;0;1;21;7;2;25;1;42;4;UniqueLM
jasperreports;net.sf.jasperreports.engine.convert.ConvertVisitor;0;0;0;1;0;1;43;29;1;51;2;114;19;UniqueLM
jasperreports;net.sf.jasperreports.engine.convert.TextElementConverter;0;0;0;1;0;1;16;5;2;53;1;42;2;UniqueLM
jasperreports;net.sf.jasperreports.engine.data.JRAbstractBeanDataSourceProvider;0;0;0;1;0;1;7;19;1;13;3;65;4;UniqueLM
jasperreports;net.sf.jasperreports.engine.design.JRAbstractClassCompiler;0;0;0;1;0;1;9;12;3;9;3;43;5;UniqueLM
jasperreports;net.sf.jasperreports.engine.design.JRJavacCompiler;0;0;0;1;0;1;3;7;5;10;3;37;1;UniqueLM
jasperreports;net.sf.jasperreports.engine.design.JRJikesCompiler;0;0;0;1;0;1;3;7;5;10;3;37;1;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.draw.FrameDrawer;0;0;0;1;0;1;20;25;2;38;3;108;10;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.draw.ImageDrawer;0;0;0;1;0;1;12;27;2;38;4;124;1;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.ElementKeyExporterFilterFactory;0;0;0;1;0;1;6;5;1;11;3;24;1;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.JRGraphics2DExporter;0;0;0;1;0;1;11;14;2;37;3;94;7;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.JRPrintServiceExporter;0;0;0;1;0;1;6;51;2;49;5;227;8;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.oasis.StyleCache;0;0;0;1;0;1;14;30;1;26;3;167;8;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.ooxml.DocxRunHelper;0;0;0;1;0;1;13;37;2;25;4;115;5;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.ooxml.PptxRunHelper;0;0;0;1;0;1;13;41;2;24;4;125;6;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.ooxml.XlsxRunHelper;0;0;0;1;0;1;13;34;2;22;4;103;5;UniqueLM
jasperreports;net.sf.jasperreports.engine.export.ooxml.XlsxSheetHelper;0;0;0;1;0;1;5;18;2;6;2;88;7;UniqueLM
jasperreports;net.sf.jasperreports.j2ee.servlets.AbstractXlsServlet;0;0;0;1;0;1;9;11;3;18;6;75;2;UniqueLM
jasperreports;net.sf.jasperreports.j2ee.servlets.OdtServlet;0;0;0;1;0;1;9;10;3;16;6;68;1;UniqueLM
jasperreports;net.sf.jasperreports.j2ee.servlets.PdfServlet;0;0;0;1;0;1;8;10;3;16;6;68;1;UniqueLM
jasperreports;net.sf.jasperreports.j2ee.servlets.RtfServlet;0;0;0;1;0;1;8;10;3;17;6;70;1;UniqueLM
jhotdraw;net.n3.nanoxml.StdXMLParser;0;0;0;1;0;1;12;79;1;70;4;334;19;UniqueLM
jhotdraw;org.jhotdraw.app.action.AbstractSaveUnsavedChangesAction;0;0;0;1;0;1;11;13;3;27;3;115;6;UniqueLM
jhotdraw;org.jhotdraw.color.CIEXYChromaticityDiagramImageProducer;0;0;0;1;0;1;6;35;2;13;5;123;11;UniqueLM
jhotdraw;org.jhotdraw.color.HSLColorSpace;0;0;0;1;0;1;3;40;2;11;1;155;12;UniqueLM
jhotdraw;org.jhotdraw.color.HSLPhysiologicColorSpace;0;0;0;1;0;1;3;53;2;11;1;199;12;UniqueLM
jhotdraw;org.jhotdraw.color.HSVColorSpace;0;0;0;1;0;1;3;32;2;11;1;132;12;UniqueLM
jhotdraw;org.jhotdraw.color.HSVPhysiologicColorSpace;0;0;0;1;0;1;3;44;2;11;1;179;12;UniqueLM
jhotdraw;org.jhotdraw.draw.action.EditCanvasPanel;0;0;0;1;0;1;10;14;5;38;1;107;9;UniqueLM
jhotdraw;org.jhotdraw.draw.action.EditGridPanel;0;0;0;1;0;1;5;4;5;26;0;75;4;UniqueLM
jhotdraw;org.jhotdraw.draw.action.MoveConstrainedAction;0;0;0;1;0;1;9;12;15;13;3;79;2;UniqueLM
jhotdraw;org.jhotdraw.draw.connector.ChopRoundRectangleConnector;0;0;0;1;0;1;6;8;3;12;1;42;3;UniqueLM
jhotdraw;org.jhotdraw.draw.event.AbstractAttributeEditorHandler;0;0;0;1;0;1;13;54;3;45;4;245;19;UniqueLM
jhotdraw;org.jhotdraw.draw.handle.AbstractHandle;0;0;0;1;0;1;10;64;1;40;3;228;40;UniqueLM
jhotdraw;org.jhotdraw.draw.handle.BezierOutlineHandle;0;0;0;1;0;1;7;16;2;16;2;67;9;UniqueLM
jhotdraw;org.jhotdraw.draw.io.TextInputFormat;0;0;0;1;0;1;8;22;1;23;3;109;13;UniqueLM
jhotdraw;org.jhotdraw.draw.liner.CurvedLiner;0;0;0;1;0;1;11;50;1;22;3;161;7;UniqueLM
jhotdraw;org.jhotdraw.draw.liner.ElbowLiner;0;0;0;1;0;1;11;55;1;23;2;162;7;UniqueLM
jhotdraw;org.jhotdraw.draw.liner.SlantedLiner;0;0;0;1;0;1;11;61;1;23;2;194;7;UniqueLM
jhotdraw;org.jhotdraw.draw.tool.BezierTool;0;0;0;1;0;1;16;67;3;68;5;255;21;UniqueLM
jhotdraw;org.jhotdraw.draw.tool.ConnectionTool;0;0;0;1;0;1;11;52;3;70;4;236;21;UniqueLM
jhotdraw;org.jhotdraw.draw.tool.DefaultDragTracker;0;0;0;1;0;1;8;22;3;35;4;115;7;UniqueLM
jhotdraw;org.jhotdraw.gui.fontchooser.FontFaceNode;0;0;0;1;0;1;2;50;1;18;2;161;22;UniqueLM
jhotdraw;org.jhotdraw.gui.plaf.palette.colorchooser.PaletteSwatchesChooser;0;0;0;1;0;1;5;16;6;33;5;82;8;UniqueLM
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteButtonBorder;0;0;0;1;0;1;2;16;1;12;2;65;5;UniqueLM
jhotdraw;org.jhotdraw.gui.plaf.palette.PaletteToolBarBorder;0;0;0;1;0;1;3;21;4;30;6;122;5;UniqueLM
jhotdraw;org.jhotdraw.gui.VerticalGridLayout;0;0;0;1;0;1;0;46;1;13;5;179;21;UniqueLM
jhotdraw;org.jhotdraw.text.ColorToolTipTextFormatter;0;0;0;1;0;1;5;15;4;18;3;72;2;UniqueLM
jhotdraw;org.jhotdraw.util.prefs.ToolBarPrefsHandler;0;0;0;1;0;1;1;27;1;22;3;87;9;UniqueLM
jfreechart;org.jfree.chart.annotations.XYDrawableAnnotation;0;0;0;1;0;1;10;18;2;18;1;89;6;UniqueLM
jfreechart;org.jfree.chart.annotations.XYLineAnnotation;0;0;0;1;0;1;10;24;2;24;1;116;8;UniqueLM
jfreechart;org.jfree.chart.annotations.XYPointerAnnotation;0;0;0;1;0;1;11;40;3;47;1;198;23;UniqueLM
jfreechart;org.jfree.chart.annotations.XYShapeAnnotation;0;0;0;1;0;1;10;23;2;33;1;113;9;UniqueLM
jfreechart;org.jfree.chart.axis.SubCategoryAxis;0;0;0;1;0;1;12;43;3;49;3;193;13;UniqueLM
jfreechart;org.jfree.chart.labels.IntervalXYItemLabelGenerator;0;0;0;1;0;1;7;23;2;23;2;101;9;UniqueLM
jfreechart;org.jfree.chart.labels.ItemLabelAnchor;0;0;0;1;0;1;1;32;1;3;1;127;4;UniqueLM
jfreechart;org.jfree.chart.needle.LongNeedle;0;0;0;1;0;1;2;13;2;26;1;75;5;UniqueLM
jfreechart;org.jfree.chart.needle.PointerNeedle;0;0;0;1;0;1;2;12;2;25;1;58;4;UniqueLM
jfreechart;org.jfree.chart.plot.MultiplePiePlot;0;0;0;1;0;1;25;68;2;72;4;302;24;UniqueLM
jfreechart;org.jfree.chart.renderer.category.AreaRenderer;0;0;0;1;0;1;18;30;3;55;3;144;7;UniqueLM
jfreechart;org.jfree.chart.renderer.category.CategoryStepRenderer;0;0;0;1;0;1;18;29;5;45;4;135;9;UniqueLM
jfreechart;org.jfree.chart.renderer.category.GroupedStackedBarRenderer;0;0;0;1;0;1;22;41;5;46;4;166;7;UniqueLM
jfreechart;org.jfree.chart.renderer.category.IntervalBarRenderer;0;0;0;1;0;1;16;20;4;29;2;98;4;UniqueLM
jfreechart;org.jfree.chart.renderer.category.LineRenderer3D;0;0;0;1;0;1;18;46;4;65;4;308;16;UniqueLM
jfreechart;org.jfree.chart.renderer.category.StackedAreaRenderer;0;0;0;1;0;1;19;47;4;35;4;252;12;UniqueLM
jfreechart;org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer;0;0;0;1;0;1;18;48;4;55;4;206;12;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.ClusteredXYBarRenderer;0;0;0;1;0;1;20;40;4;35;3;161;8;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.CyclicXYItemRenderer;0;0;0;1;0;1;12;52;4;8;3;217;5;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.DeviationRenderer;0;0;0;1;0;1;19;31;7;36;3;130;12;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.StackedXYAreaRenderer;0;0;0;1;0;1;21;58;6;61;4;251;16;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.StackedXYAreaRenderer2;0;0;0;1;0;1;21;45;4;32;3;283;12;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.VectorRenderer;0;0;0;1;0;1;17;32;3;30;4;180;6;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.XYBlockRenderer;0;0;0;1;0;1;20;43;3;28;2;183;15;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.XYBubbleRenderer;0;0;0;1;0;1;19;31;3;51;3;145;7;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.XYErrorRenderer;0;0;0;1;0;1;14;39;4;28;3;189;17;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.XYSplineRenderer;0;0;0;1;0;1;12;28;4;21;5;150;8;UniqueLM
jfreechart;org.jfree.chart.renderer.xy.YIntervalRenderer;0;0;0;1;0;1;19;17;3;40;1;91;8;UniqueLM
jfreechart;org.jfree.chart.title.LegendTitle;0;0;0;1;0;1;29;64;3;77;3;278;31;UniqueLM
jfreechart;org.jfree.chart.util.LineUtilities;0;0;0;1;0;1;0;31;1;10;3;61;1;UniqueLM
jfreechart;org.jfree.chart.util.RelativeDateFormat;0;0;0;1;0;1;1;58;3;29;1;251;29;UniqueLM
jfreechart;org.jfree.data.contour.DefaultContourDataset;0;0;0;1;0;1;8;59;5;13;3;197;26;UniqueLM
jfreechart;org.jfree.data.contour.NonGridContourDataset;0;0;0;1;0;1;4;18;6;10;3;95;5;UniqueLM
jfreechart;org.jfree.data.jdbc.JDBCCategoryDataset;0;0;0;1;0;1;3;35;3;21;6;124;7;UniqueLM
jfreechart;org.jfree.data.statistics.DefaultStatisticalCategoryDataset;0;0;0;1;0;1;8;86;2;33;6;305;29;UniqueLM
jfreechart;org.jfree.data.xy.XYSeries;0;0;0;1;0;1;5;106;2;51;4;419;44;UniqueLM
jmeter;org.apache.jmeter.assertions.CompareAssertion;0;0;0;1;0;1;12;28;2;33;3;131;14;UniqueLM
jmeter;org.apache.jmeter.assertions.ResponseAssertion;0;0;0;1;0;1;20;97;4;75;4;355;38;UniqueLM
jmeter;org.apache.jmeter.extractor.XPathExtractor;0;0;0;1;0;1;20;55;3;72;5;236;31;UniqueLM
jmeter;org.apache.jmeter.timers.gui.GaussianRandomTimerGui;0;0;0;1;0;1;10;8;7;24;0;65;8;UniqueLM
jmeter;org.apache.jmeter.timers.gui.UniformRandomTimerGui;0;0;0;1;0;1;10;8;7;21;0;64;8;UniqueLM
jmeter;org.apache.jmeter.visualizers.AxisGraph;0;0;0;1;0;1;14;32;5;20;3;123;16;UniqueLM
jmeter;org.apache.jmeter.visualizers.DistributionGraph;0;0;0;1;0;1;4;19;4;22;3;94;12;UniqueLM
jmeter;org.apache.jmeter.visualizers.GraphAccum;0;0;0;1;0;1;8;32;4;32;3;201;16;UniqueLM
jmeter;org.apache.jmeter.visualizers.LineGraph;0;0;0;1;0;1;12;33;5;18;2;121;19;UniqueLM
jmeter;org.apache.jmeter.visualizers.RenderAsJSON;0;0;0;1;0;1;6;18;2;22;3;69;4;UniqueLM
jmeter;org.apache.jmeter.visualizers.SearchTextExtension;0;0;0;1;0;1;5;25;2;46;3;147;11;UniqueLM
jmeter;org.apache.jmeter.engine.util.ValueReplacer;0;0;0;1;0;1;14;23;1;26;4;81;12;UniqueLM
jmeter;org.apache.jmeter.gui.action.AboutCommand;0;0;0;1;0;1;4;6;1;23;1;51;3;UniqueLM
jmeter;org.apache.jmeter.gui.action.Save;0;0;0;1;0;1;16;21;1;39;3;87;4;UniqueLM
jmeter;org.apache.jmeter.gui.SavePropertyDialog;0;0;0;1;0;1;6;15;6;28;5;77;7;UniqueLM
jmeter;org.apache.jmeter.gui.util.ButtonPanel;0;0;0;1;0;1;2;8;5;9;1;74;3;UniqueLM
jmeter;org.apache.jmeter.gui.util.TextBoxDialoger;0;0;0;1;0;1;4;12;3;27;1;116;9;UniqueLM
jmeter;org.apache.jmeter.reporters.FileReporter;0;0;0;1;0;1;4;12;9;27;4;234;3;UniqueLM
jmeter;org.apache.jmeter.samplers.StatisticalSampleSender;0;0;0;1;0;1;8;22;1;23;4;97;6;UniqueLM
jmeter;org.apache.jmeter.util.BeanShellServer;0;0;0;1;0;1;3;9;1;16;4;51;4;UniqueLM
jmeter;org.apache.jmeter.util.JsseSSLManager;0;0;0;1;0;1;12;31;2;39;3;167;6;UniqueLM
jmeter;org.apache.jmeter.functions.BeanShell;0;0;0;1;0;1;12;16;2;21;2;71;6;UniqueLM
jmeter;org.apache.jmeter.functions.FileToString;0;0;0;1;0;1;9;13;2;17;2;61;5;UniqueLM
jmeter;org.apache.jmeter.functions.JexlFunction;0;0;0;1;0;1;12;10;2;21;2;55;4;UniqueLM
jmeter;org.apache.jmeter.functions.SplitFunction;0;0;0;1;0;1;9;10;2;13;2;48;5;UniqueLM
jmeter;org.apache.commons.cli.avalon.CLUtil;0;0;0;1;0;1;1;12;1;11;3;58;2;UniqueLM
jmeter;org.apache.jorphan.gui.layout.VerticalLayout;0;0;0;1;0;1;1;22;1;13;4;101;11;UniqueLM
jmeter;org.apache.jorphan.util.JOrphanUtils;0;0;0;1;0;1;4;72;1;33;3;246;23;UniqueLM
jmeter;org.apache.jmeter.monitor.util.MemoryBenchmark;0;0;0;1;0;1;12;5;1;53;3;82;1;UniqueLM
jmeter;org.apache.jmeter.protocol.http.config.MultipartUrlConfig;0;0;0;1;0;1;8;19;1;19;4;84;10;UniqueLM
jmeter;org.apache.jmeter.protocol.http.control.gui.SoapSamplerGui;0;0;0;1;0;1;10;9;7;33;1;98;8;UniqueLM
jmeter;org.apache.jmeter.protocol.http.control.HeaderManager;0;0;0;1;0;1;8;38;3;40;5;144;18;UniqueLM
jmeter;org.apache.jmeter.protocol.http.control.HttpMirrorThread;0;0;0;1;0;1;10;22;2;30;3;113;4;UniqueLM
jmeter;org.apache.jmeter.protocol.http.modifier.AnchorModifier;0;0;0;1;0;1;21;39;2;63;3;175;7;UniqueLM
jmeter;org.apache.jmeter.protocol.http.modifier.URLRewritingModifier;0;0;0;1;0;1;14;35;2;30;4;126;13;UniqueLM
jmeter;org.apache.jmeter.protocol.http.parser.HtmlParserHTMLParser;0;0;0;1;0;1;23;30;2;22;4;115;4;UniqueLM
jmeter;org.apache.jmeter.protocol.http.sampler.PutWriter;0;0;0;1;0;1;7;17;2;26;3;49;2;UniqueLM
jmeter;org.apache.jmeter.protocol.http.sampler.WebServiceSampler;0;0;0;1;0;1;24;80;4;110;4;339;31;UniqueLM
jmeter;org.apache.jmeter.protocol.http.visualizers.RequestViewHTTP;0;0;0;1;0;1;14;29;1;47;4;147;10;UniqueLM
jmeter;org.apache.jmeter.protocol.smtp.sampler.gui.SmtpSamplerGui;0;0;0;1;0;1;9;12;7;65;1;93;8;UniqueLM
jmeter;org.apache.jmeter.protocol.smtp.sampler.protocol.SendMailCommand;0;0;0;1;0;1;21;85;1;52;4;337;52;UniqueLM
jmeter;org.apache.jmeter.JMeterReport;0;0;0;1;0;1;26;29;1;67;3;184;7;UniqueLM
jmeter;org.apache.jmeter.report.gui.action.ReportSave;0;0;0;1;0;1;15;14;1;31;2;68;4;UniqueLM
jmeter;org.apache.jmeter.report.gui.action.ReportSaveGraphics;0;0;0;1;0;1;9;11;1;17;4;46;3;UniqueLM
jmeter;org.apache.jmeter.report.gui.BarChartGui;0;0;0;1;0;1;12;7;7;32;0;88;7;UniqueLM
jmeter;org.apache.jmeter.report.gui.LineGraphGui;0;0;0;1;0;1;12;7;7;32;0;87;7;UniqueLM
jmeter;org.apache.jmeter.report.gui.ReportPageGui;0;0;0;1;0;1;13;6;7;40;0;72;6;UniqueLM
lucene;org.apache.lucene.analysis.cjk.CJKTokenizer;0;0;0;1;0;1;7;35;4;14;7;158;6;UniqueLM
lucene;org.apache.lucene.analysis.compound.hyphenation.HyphenationTree;0;0;0;1;0;1;11;66;2;37;6;253;15;UniqueLM
lucene;org.apache.lucene.analysis.de.GermanMinimalStemmer;0;0;0;1;0;1;1;23;1;0;3;39;1;UniqueLM
lucene;org.apache.lucene.analysis.hunspell.HunspellDictionary;0;0;0;1;0;1;10;50;4;53;3;249;17;UniqueLM
lucene;org.apache.lucene.analysis.hunspell.HunspellStemFilterFactory;0;0;0;1;0;1;8;11;3;8;3;52;2;UniqueLM
lucene;org.apache.lucene.analysis.in.IndicNormalizer;0;0;0;1;0;1;4;25;1;9;4;70;3;UniqueLM
lucene;org.apache.lucene.analysis.it.ItalianLightStemmer;0;0;0;1;0;1;1;33;1;0;2;52;1;UniqueLM
lucene;org.apache.lucene.analysis.miscellaneous.CapitalizationFilter;0;0;0;1;0;1;7;29;4;10;5;97;4;UniqueLM
lucene;org.apache.lucene.analysis.miscellaneous.CapitalizationFilterFactory;0;0;0;1;0;1;6;12;3;13;2;66;2;UniqueLM
lucene;org.apache.lucene.analysis.ngram.EdgeNGramTokenFilter;0;0;0;1;0;1;7;15;4;13;4;95;4;UniqueLM
lucene;org.apache.lucene.analysis.ngram.EdgeNGramTokenizer;0;0;0;1;0;1;8;23;4;13;4;124;10;UniqueLM
lucene;org.apache.lucene.analysis.ngram.NGramTokenFilter;0;0;0;1;0;1;6;12;4;12;4;67;4;UniqueLM
lucene;org.apache.lucene.analysis.ngram.NGramTokenizer;0;0;0;1;0;1;7;20;4;12;4;89;8;UniqueLM
lucene;org.apache.lucene.analysis.path.ReversePathHierarchyTokenizer;0;0;0;1;0;1;6;21;4;19;3;115;11;UniqueLM
lucene;org.apache.lucene.analysis.synonym.SlowSynonymFilter;0;0;0;1;0;1;12;40;4;35;4;135;7;UniqueLM
lucene;org.apache.lucene.analysis.synonym.SlowSynonymMap;0;0;0;1;0;1;4;44;1;27;3;100;8;UniqueLM
lucene;org.apache.lucene.analysis.synonym.SolrSynonymParser;0;0;0;1;0;1;4;27;2;20;3;110;5;UniqueLM
lucene;org.apache.lucene.analysis.th.ThaiWordFilter;0;0;0;1;0;1;9;17;4;29;3;80;3;UniqueLM
lucene;org.apache.lucene.analysis.wikipedia.WikipediaTokenizer;0;0;0;1;0;1;11;35;4;41;2;177;12;UniqueLM
lucene;org.apache.lucene.collation.CollationKeyFilterFactory;0;0;0;1;0;1;10;32;3;14;5;70;6;UniqueLM
lucene;org.tartarus.snowball.ext.ArmenianStemmer;0;0;0;1;0;1;3;52;2;13;4;226;10;UniqueLM
lucene;org.tartarus.snowball.ext.BasqueStemmer;0;0;0;1;0;1;3;96;2;15;8;366;11;UniqueLM
lucene;org.tartarus.snowball.ext.DanishStemmer;0;0;0;1;0;1;3;53;2;18;3;273;9;UniqueLM
lucene;org.tartarus.snowball.ext.EnglishStemmer;0;0;0;1;0;1;3;208;2;29;6;862;19;UniqueLM
lucene;org.tartarus.snowball.ext.FinnishStemmer;0;0;0;1;0;1;3;142;2;23;5;674;15;UniqueLM
lucene;org.tartarus.snowball.ext.HungarianStemmer;0;0;0;1;0;1;3;173;2;23;5;643;18;UniqueLM
lucene;org.tartarus.snowball.ext.IrishStemmer;0;0;0;1;0;1;3;91;2;17;4;343;12;UniqueLM
lucene;org.tartarus.snowball.ext.LovinsStemmer;0;0;0;1;0;1;3;264;2;10;5;1183;36;UniqueLM
lucene;org.tartarus.snowball.ext.PortugueseStemmer;0;0;0;1;0;1;3;157;2;20;7;662;14;UniqueLM
lucene;org.tartarus.snowball.ext.RussianStemmer;0;0;0;1;0;1;3;100;2;18;5;430;14;UniqueLM
