sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
jfreechart;org.jfree.chart.plot.FastScatterPlot;1;0;0;0;0;0;19;108;2;72;3;424;49;UniqueLC
jfreechart;org.jfree.chart.plot.Marker;1;0;0;0;0;0;7;65;1;15;2;235;35;UniqueLC
jfreechart;org.jfree.chart.renderer.AbstractRenderer;1;0;0;0;0;0;13;396;1;113;2;1394;191;UniqueLC
jfreechart;org.jfree.chart.title.LegendGraphic;1;0;0;0;0;0;10;77;2;44;3;291;38;UniqueLC
jfreechart;org.jfree.chart.title.PaintScaleLegend;1;0;0;0;0;0;19;78;3;67;3;326;29;UniqueLC
jfreechart;org.jfree.chart.title.TextTitle;1;0;0;0;0;0;21;112;3;59;2;415;36;UniqueLC
jmeter;org.apache.jmeter.visualizers.Spline3;1;0;0;0;0;0;5;58;1;15;3;230;16;UniqueLC
jmeter;org.apache.jorphan.collections.HashTree;1;0;0;0;0;0;4;99;1;57;2;398;67;UniqueLC
lucene;org.apache.lucene.analysis.charfilter.HTMLStripCharFilter;1;0;0;0;0;0;8;241;5;51;5;1115;27;UniqueLC
lucene;org.apache.lucene.analysis.compound.hyphenation.PatternParser;1;0;0;0;0;0;9;64;2;55;4;266;17;UniqueLC
lucene;org.apache.lucene.analysis.de.GermanStemmer;1;0;0;0;0;0;2;60;1;21;3;157;7;UniqueLC
lucene;org.apache.lucene.analysis.nl.DutchStemmer;1;0;0;0;0;0;1;115;1;33;3;241;18;UniqueLC
lucene;org.apache.lucene.analysis.standard.StandardTokenizerImpl;1;0;0;0;0;0;5;72;1;19;6;326;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.std31.StandardTokenizerImpl31;1;0;0;0;0;0;5;72;1;19;6;326;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.std31.UAX29URLEmailTokenizerImpl31;1;0;0;0;0;0;5;76;1;19;6;340;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.std34.StandardTokenizerImpl34;1;0;0;0;0;0;5;72;1;19;6;326;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.std34.UAX29URLEmailTokenizerImpl34;1;0;0;0;0;0;5;76;1;19;6;340;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.std36.UAX29URLEmailTokenizerImpl36;1;0;0;0;0;0;5;78;1;19;6;349;23;UniqueLC
lucene;org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerImpl;1;0;0;0;0;0;5;78;1;19;6;349;23;UniqueLC
lucene;org.tartarus.snowball.ext.KpStemmer;1;0;0;0;0;0;3;353;2;30;7;1455;20;UniqueLC
lucene;org.apache.lucene.analysis.ja.util.BinaryDictionaryWriter;1;0;0;0;0;0;8;56;1;46;3;237;12;UniqueLC
lucene;org.apache.lucene.benchmark.byTask.tasks.PerfTask;1;0;0;0;0;0;6;47;1;36;2;159;30;UniqueLC
lucene;org.apache.lucene.codecs.lucene41.Lucene41PostingsReader;1;0;0;0;0;0;24;52;13;22;4;983;9;UniqueLC
lucene;org.apache.lucene.index.DocumentsWriterFlushControl;1;0;0;0;0;0;14;93;1;84;4;489;44;UniqueLC
lucene;org.apache.lucene.index.IndexReader;1;0;0;0;0;0;17;50;1;31;3;153;35;UniqueLC
lucene;org.apache.lucene.index.IndexWriter;1;0;0;0;0;0;62;530;1;304;7;2285;118;UniqueLC
lucene;org.apache.lucene.index.LiveIndexWriterConfig;1;0;0;0;0;0;22;47;1;52;1;214;31;UniqueLC
lucene;org.apache.lucene.search.FieldCacheImpl;1;0;0;0;0;0;45;78;20;43;4;1026;27;UniqueLC
lucene;org.apache.lucene.util.AttributeSource;1;0;0;0;0;0;9;60;1;48;4;270;22;UniqueLC
lucene;org.apache.lucene.util.fst.FST;1;0;0;0;0;0;28;222;3;89;8;1125;36;UniqueLC
lucene;org.apache.lucene.search.highlight.WeightedSpanTermExtractor;1;0;0;0;0;0;39;91;6;73;4;417;19;UniqueLC
lucene;org.apache.lucene.index.memory.MemoryIndex;1;0;0;0;0;0;32;48;5;55;5;675;15;UniqueLC
lucene;org.apache.lucene.queryparser.classic.QueryParserBase;1;0;0;0;0;0;35;206;2;92;7;651;65;UniqueLC
quartz;org.quartz.core.QuartzSchedulerThread;1;0;0;0;0;0;11;71;2;52;9;328;19;UniqueLC
quartz;org.quartz.impl.RemoteScheduler;1;0;0;0;0;0;17;119;1;67;1;468;70;UniqueLC
spring-framework;org.springframework.beans.BeanWrapperImpl;1;0;0;0;0;0;30;184;3;131;7;751;48;UniqueLC
spring-framework;org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor;1;0;0;0;0;0;28;62;4;52;7;360;19;UniqueLC
spring-framework;org.springframework.beans.factory.annotation.QualifierAnnotationAutowireCandidateResolver;1;0;0;0;0;0;20;54;1;45;4;151;12;UniqueLC
spring-framework;org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory;1;0;0;0;0;0;52;243;6;191;5;857;53;UniqueLC
spring-framework;org.springframework.beans.factory.support.AbstractBeanDefinition;1;0;0;0;0;0;19;137;3;104;3;472;81;UniqueLC
spring-framework;org.springframework.beans.factory.support.AbstractBeanFactory;1;0;0;0;0;0;49;243;4;174;6;822;81;UniqueLC
spring-framework;org.springframework.beans.factory.support.DefaultListableBeanFactory;1;0;0;0;0;0;42;177;7;150;5;635;40;UniqueLC
spring-framework;org.springframework.beans.factory.support.DefaultSingletonBeanRegistry;1;0;0;0;0;0;11;60;2;51;5;265;24;UniqueLC
spring-framework;org.springframework.beans.factory.xml.BeanDefinitionParserDelegate;1;0;0;0;0;0;49;229;1;186;5;954;55;UniqueLC
spring-framework;org.springframework.beans.factory.xml.XmlBeanDefinitionReader;1;0;0;0;0;0;36;54;2;43;3;197;27;UniqueLC
spring-framework;org.springframework.beans.PropertyEditorRegistrySupport;1;0;0;0;0;0;35;73;1;41;5;277;20;UniqueLC
spring-framework;org.springframework.context.support.AbstractApplicationContext;1;0;0;0;0;0;59;139;2;132;3;638;78;UniqueLC
spring-framework;org.springframework.mail.javamail.JavaMailSenderImpl;1;0;0;0;0;0;17;49;1;35;4;192;29;UniqueLC
spring-framework;org.springframework.mail.javamail.MimeMessageHelper;1;0;0;0;0;0;19;106;1;62;2;432;68;UniqueLC
spring-framework;org.springframework.scheduling.quartz.SchedulerAccessor;1;0;0;0;0;0;20;55;1;34;4;178;18;UniqueLC
spring-framework;org.springframework.scheduling.quartz.SchedulerFactoryBean;1;0;0;0;0;0;27;85;2;54;3;307;37;UniqueLC
spring-framework;org.springframework.util.ClassUtils;1;0;0;0;0;0;13;139;1;100;3;481;52;UniqueLC
spring-framework;org.springframework.util.StringUtils;1;0;0;0;0;0;3;177;1;73;3;529;56;UniqueLC
spring-framework;org.springframework.jdbc.core.JdbcTemplate;1;0;0;0;0;0;47;160;2;126;5;878;95;UniqueLC
spring-framework;org.springframework.jms.listener.DefaultMessageListenerContainer;1;0;0;0;0;0;21;97;6;61;4;519;42;UniqueLC
spring-framework;org.springframework.orm.hibernate3.HibernateTemplate;1;0;0;0;0;0;23;134;2;79;3;794;95;UniqueLC
spring-framework;org.springframework.orm.hibernate3.LocalSessionFactoryBean;1;0;0;0;0;0;33;115;2;90;4;460;42;UniqueLC
spring-framework;org.springframework.transaction.jta.JtaTransactionManager;1;0;0;0;0;0;28;146;2;58;5;523;54;UniqueLC
spring-framework;org.springframework.web.portlet.DispatcherPortlet;1;0;0;0;0;0;43;166;4;123;5;635;34;UniqueLC
spring-framework;org.springframework.web.servlet.DispatcherServlet;1;0;0;0;0;0;40;141;4;125;5;541;35;UniqueLC
squirrelsql;net.sourceforge.squirrel_sql.plugins.graph.TableFrameController;1;0;0;0;0;0;35;145;1;213;4;960;53;UniqueLC
struts;org.apache.struts2.dispatcher.DefaultStaticContentLoader;1;0;0;0;0;0;12;45;1;47;4;186;15;UniqueLC
struts;org.apache.struts2.convention.ConventionUnknownHandler;1;0;0;0;0;0;25;67;1;56;5;235;12;UniqueLC
struts;org.apache.struts2.jasper.EmbeddedServletOptions;1;0;0;0;0;0;9;112;1;24;3;393;34;UniqueLC
struts;org.apache.struts2.json.JSONPopulator;1;0;0;0;0;0;5;118;1;78;17;289;11;UniqueLC
struts;com.opensymphony.xwork2.inject.ContainerBuilder;1;0;0;0;0;0;12;42;1;37;1;235;35;UniqueLC
struts;com.opensymphony.xwork2.ognl.OgnlValueStack;1;0;0;0;0;0;24;76;1;75;2;297;47;UniqueLC
tapestry;org.apache.tapestry5.corelib.base.AbstractField;1;0;0;0;0;0;21;18;1;12;1;87;16;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.Any;1;0;0;0;0;0;9;6;1;6;1;32;5;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.BeanDisplay;1;0;0;0;0;0;10;5;1;7;1;23;3;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.BeanEditor;1;0;0;0;0;0;21;9;1;12;2;79;6;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.ExceptionDisplay;1;0;0;0;0;0;12;6;1;12;1;33;5;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.GridRows;1;0;0;0;0;0;17;27;1;18;2;116;10;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.ProgressiveDisplay;1;0;0;0;0;0;18;6;1;15;1;34;4;UniqueLC
tapestry;org.apache.tapestry5.corelib.components.PropertyEditor;1;0;0;0;0;0;21;11;1;12;1;111;8;UniqueLC
tapestry;org.apache.tapestry5.corelib.pages.ExceptionReport;1;0;0;0;0;0;9;9;1;12;0;36;8;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ApplicationStateManagerImpl;1;0;0;0;0;0;10;11;1;14;1;67;7;UniqueLC
tapestry;org.apache.tapestry5.internal.services.AssetSourceImpl;1;0;0;0;0;0;10;20;1;32;1;71;12;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ClasspathAssetFactory;1;0;0;0;0;0;12;8;1;14;1;49;6;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ClientInfrastructureImpl;1;0;0;0;0;0;7;6;1;9;1;35;5;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ComponentEventLinkEncoderImpl;1;0;0;0;0;0;17;43;1;43;2;141;9;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ComponentMethodInvocationInfo;1;0;0;0;0;0;6;14;1;12;1;50;11;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ComponentResultProcessorWrapper;1;0;0;0;0;0;2;5;1;1;1;22;3;UniqueLC
tapestry;org.apache.tapestry5.internal.services.EventImpl;1;0;0;0;0;0;5;9;1;5;1;31;6;UniqueLC
tapestry;org.apache.tapestry5.internal.services.InternalModule;1;0;0;0;0;0;93;20;1;28;1;113;19;UniqueLC
tapestry;org.apache.tapestry5.internal.services.LocalizationSetterImpl;1;0;0;0;0;0;8;16;1;17;2;69;7;UniqueLC
tapestry;org.apache.tapestry5.internal.services.MarkupWriterFactoryImpl;1;0;0;0;0;0;11;8;1;7;0;28;5;UniqueLC
tapestry;org.apache.tapestry5.internal.services.RequestImpl;1;0;0;0;0;0;8;28;1;23;2;87;19;UniqueLC
tapestry;org.apache.tapestry5.internal.services.ResourceStreamerImpl;1;0;0;0;0;0;12;12;1;24;1;59;4;UniqueLC
tapestry;org.apache.tapestry5.internal.services.VirtualAssetStreamerImpl;1;0;0;0;0;0;14;14;1;31;1;84;9;UniqueLC
tapestry;org.apache.tapestry5.json.JSONArray;1;0;0;0;0;0;4;52;1;27;3;151;21;UniqueLC
tapestry;org.apache.tapestry5.ioc.internal.services.ClassNameLocatorImpl;1;0;0;0;0;0;7;36;1;48;4;155;9;UniqueLC
tapestry;org.apache.tapestry5.ioc.internal.util.IdAllocator;1;0;0;0;0;0;4;12;1;12;1;69;8;UniqueLC
tapestry;org.apache.tapestry5.ioc.RegistryBuilder;1;0;0;0;0;0;16;13;1;25;2;66;9;UniqueLC
tapestry;org.apache.tapestry5.ioc.services.MethodIterator;1;0;0;0;0;0;4;10;1;13;1;37;5;UniqueLC
tomcat;org.apache.catalina.startup.TldConfig;1;0;0;0;0;0;19;82;1;76;6;323;23;UniqueLC
tomcat;org.apache.catalina.users.MemoryUserDatabase;1;0;0;0;0;0;19;49;1;71;4;265;25;UniqueLC
tomcat;org.apache.coyote.Response;1;0;0;0;0;0;8;88;1;31;2;270;45;UniqueLC
tomcat;org.apache.jasper.EmbeddedServletOptions;1;0;0;0;0;0;8;118;1;23;3;413;35;UniqueLC
tomcat;org.apache.tomcat.util.http.fileupload.FileUploadBase;1;0;0;0;0;0;20;56;21;44;4;485;22;UniqueLC
tomcat;org.apache.tomcat.util.http.fileupload.ParameterParser;1;0;0;0;0;0;2;48;1;14;4;143;12;UniqueLC
tomcat;org.apache.tomcat.util.net.AbstractEndpoint;1;0;0;0;0;0;10;130;1;52;3;471;91;UniqueLC
weka;weka.core.Debug;1;0;0;0;0;0;8;33;2;22;2;593;28;UniqueLC
weka;weka.gui.explorer.PreprocessPanel;1;0;0;0;0;0;33;85;5;116;4;872;29;UniqueLC
