sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;tcc;loc;nom;classification
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.data.JDBCContentChars;0;1;0;0;0;0;16;29;3;17;3;0.0;111;20;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.exec.JDBCResultSetCallable;0;1;0;0;0;0;11;202;3;63;1;0.0;601;196;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.exec.JDBCResultSetImpl;0;1;0;0;0;0;19;242;2;217;2;0.0;786;209;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.JDBCDataSourceInfo;0;1;0;0;0;0;11;54;2;29;4;0.0;243;34;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.jdbc.struct.JDBCTableColumn;0;1;0;0;0;0;25;27;3;26;4;0.0;140;15;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.local.LocalStatement;0;1;0;0;0;0;7;15;2;0;0;0.0;43;15;UniqueRB
dbeaver;org.jkiss.dbeaver.model.impl.preferences.SimplePreferenceStore;0;1;0;0;0;0;6;78;3;40;2;0.0;239;46;UniqueRB
dbeaver;org.jkiss.dbeaver.model.qm.meta.QMMSessionInfo;0;1;0;0;0;0;21;60;1;40;3;0.0;215;30;UniqueRB
dbeaver;org.jkiss.dbeaver.model.qm.meta.QMMStatementExecuteInfo;0;1;0;0;0;0;6;31;1;9;2;0.0;106;20;UniqueRB
dbeaver;org.jkiss.dbeaver.model.qm.meta.QMMTransactionInfo;0;1;0;0;0;0;5;17;1;6;2;0.0;56;10;UniqueRB
dbeaver;org.jkiss.dbeaver.model.qm.meta.QMMTransactionSavepointInfo;0;1;0;0;0;0;7;20;1;5;2;0.0;81;13;UniqueRB
dbeaver;org.jkiss.dbeaver.runtime.jobs.ConnectionTestJob;0;1;0;0;0;0;18;30;5;39;5;0.0;141;10;UniqueRB
dbeaver;org.jkiss.dbeaver.runtime.jobs.InvalidateJob;0;1;0;0;0;0;22;38;5;45;6;0.0;168;10;UniqueRB
dbeaver;org.jkiss.dbeaver.model.sql.parser.SQLIdentifierDetector;0;1;0;0;0;0;9;37;2;22;3;0.0;122;13;UniqueRB
dbeaver;org.jkiss.dbeaver.model.sql.parser.tokens.SQLMultilineCommentToken;0;1;0;0;0;0;1;0;4;0;0;-1.0;2;0;UniqueRB
dbeaver;org.jkiss.dbeaver.registry.driver.DriverLibraryLocal;0;1;0;0;0;0;17;30;2;17;3;0.0;102;15;UniqueRB
dbeaver;org.jkiss.dbeaver.registry.EclipseApplicationImpl;0;1;0;0;0;0;7;9;2;0;0;0.0;28;9;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.dialogs.ActiveWizard;0;1;0;0;0;0;10;23;3;27;3;0.0;80;10;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.notifications.GeneralNotification;0;1;0;0;0;0;7;12;3;3;1;0.0;53;8;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.dashboard.model.data.DashboardDataChart;0;1;0;0;0;0;2;2;2;1;0;0.0;9;2;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.editors.text.handlers.LoadTextFileHandler;0;1;0;0;0;0;4;2;4;3;1;NaN;10;1;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.editors.text.handlers.TrimTextSpacesHandler;0;1;0;0;0;0;17;12;4;25;8;NaN;56;1;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.dialogs.net.SSLConfiguratorTrustStoreUI;0;1;0;0;0;0;16;24;2;30;2;0.0;128;9;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.controls.lightgrid.GridColumnRenderer;0;1;0;0;0;0;16;29;2;33;2;0.0;152;9;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.controls.resultset.ResultSetJobDataRead;0;1;0;0;0;0;24;20;9;20;3;0.0;116;11;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.data.dialogs.TextViewDialog;0;1;0;0;0;0;39;56;4;73;2;0.0;241;15;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.editors.sql.dialogs.GenerateMultiSQLDialog;0;1;0;0;0;0;26;27;6;43;3;0.0;214;13;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.editors.sql.SQLSourceViewer;0;1;0;0;0;0;17;23;10;19;3;0.0;135;9;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.NavigatorHandlerObjectCreateNew;0;1;0;0;0;0;55;100;7;89;6;0.0;305;11;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.node.NNAHDataSourceReadOnly;0;1;0;0;0;0;11;7;2;5;2;0.0;23;4;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.navigator.actions.node.NNAHDataSourceTunnel;0;1;0;0;0;0;15;10;2;14;3;0.0;33;4;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.navigator.database.DatabaseBrowserView;0;1;0;0;0;0;30;20;5;40;3;0.0;83;8;UniqueRB
dbeaver;org.jkiss.dbeaver.ui.navigator.project.ProjectExplorerView;0;1;0;0;0;0;30;13;6;38;1;0.0;190;11;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBox2dShape;0;1;0;0;0;0;7;29;6;24;2;0.0;82;22;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBoxBoxDetector;0;1;0;0;0;0;8;20;3;18;2;0.0;55;13;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBoxShape;0;1;0;0;0;0;6;23;6;20;2;0.0;68;18;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBroadphaseRayCallback;0;1;0;0;0;0;6;22;3;18;2;0.0;67;16;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBU_Simplex1to4;0;1;0;0;0;0;5;27;7;23;2;0.0;80;22;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btBvhTriangleMeshShape;0;1;0;0;0;0;13;65;5;45;2;0.0;184;49;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btCapsuleShape;0;1;0;0;0;0;5;24;5;21;2;0.0;71;19;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btCompoundCollisionAlgorithm;0;1;0;0;0;0;8;14;8;11;2;0.0;109;8;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConeShape;0;1;0;0;0;0;4;26;5;22;2;0.0;77;21;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvex2dConvex2dAlgorithm;0;1;0;0;0;0;10;15;6;15;2;0.0;103;9;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvex2dShape;0;1;0;0;0;0;4;24;4;19;2;0.0;67;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexConcaveCollisionAlgorithm;0;1;0;0;0;0;7;21;8;19;2;0.0;132;16;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexConvexAlgorithm;0;1;0;0;0;0;9;15;6;14;2;0.0;96;9;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexHullShape;0;1;0;0;0;0;7;38;7;31;2;0.0;110;30;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexInternalShape;0;1;0;0;0;0;5;27;4;23;2;0.0;80;22;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexPointCloudShape;0;1;0;0;0;0;6;31;7;26;2;0.0;88;24;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexTriangleCallback;0;1;0;0;0;0;11;35;3;37;2;0.0;104;28;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btConvexTriangleMeshShape;0;1;0;0;0;0;8;26;7;22;2;0.0;73;19;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btCylinderShape;0;1;0;0;0;0;5;24;5;20;2;0.0;71;19;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btCylinderShapeX;0;1;0;0;0;0;5;20;6;16;2;0.0;59;15;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btCylinderShapeZ;0;1;0;0;0;0;5;20;6;16;2;0.0;59;15;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btEmptyShape;0;1;0;0;0;0;4;20;4;16;2;0.0;59;15;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btGhostPairCallback;0;1;0;0;0;0;6;19;3;18;2;0.0;55;12;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btGImpactCollisionAlgorithm;0;1;0;0;0;0;13;27;6;29;2;0.0;113;21;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btGjkPairDetector;0;1;0;0;0;0;11;33;3;35;2;0.0;98;28;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btHeightfieldTerrainShape;0;1;0;0;0;0;4;27;4;23;2;0.0;82;22;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btManifoldResult;0;1;0;0;0;0;7;33;3;32;2;0.0;94;26;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btMinkowskiSumShape;0;1;0;0;0;0;6;28;5;23;2;0.0;79;21;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btMultiSphereShape;0;1;0;0;0;0;6;23;6;19;2;0.0;68;18;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btOverlappingPairCache;0;1;0;0;0;0;10;23;3;25;2;0.0;68;18;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btPersistentManifold;0;1;0;0;0;0;7;47;1;46;2;0.0;140;42;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btPointCollector;0;1;0;0;0;0;5;22;3;17;2;0.0;61;15;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btPolyhedralConvexShape;0;1;0;0;0;0;6;30;5;25;2;0.0;87;24;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btScaledBvhTriangleMeshShape;0;1;0;0;0;0;6;24;4;19;2;0.0;67;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btSphereBoxCollisionAlgorithm;0;1;0;0;0;0;10;14;6;14;2;0.0;76;9;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btSphereShape;0;1;0;0;0;0;4;22;5;18;2;0.0;65;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btStaticPlaneShape;0;1;0;0;0;0;5;22;4;18;2;0.0;65;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btStorageResult;0;1;0;0;0;0;5;19;3;14;2;0.0;52;12;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleBuffer;0;1;0;0;0;0;5;15;3;11;2;0.0;44;10;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleConvexcastCallback;0;1;0;0;0;0;9;36;3;32;2;0.0;101;26;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleMeshShape;0;1;0;0;0;0;6;28;4;22;2;0.0;79;21;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleRaycastCallback;0;1;0;0;0;0;6;29;3;25;2;0.0;93;21;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btTriangleShape;0;1;0;0;0;0;6;28;6;24;2;0.0;81;22;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.btUniformScalingShape;0;1;0;0;0;0;4;25;4;20;2;0.0;70;18;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.collision.SphereTriangleDetector;0;1;0;0;0;0;11;15;3;17;2;0.0;44;10;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btCharacterControllerInterface;0;1;0;0;0;0;6;22;3;19;2;0.0;65;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btMultiBodyConstraintSolver;0;1;0;0;0;0;11;22;4;25;2;0.0;65;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btNNCGConstraintSolver;0;1;0;0;0;0;4;22;4;18;2;0.0;65;17;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btRaycastVehicle;0;1;0;0;0;0;11;47;4;48;2;0.0;209;41;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.btTypedConstraint;0;1;0;0;0;0;11;61;3;62;2;0.0;346;54;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.CustomActionInterface;0;1;0;0;0;0;4;17;3;13;2;0.0;54;12;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.dynamics.FilterableVehicleRaycaster;0;1;0;0;0;0;5;14;4;11;2;0.0;41;9;UniqueRB
libgdx;com.badlogic.gdx.physics.bullet.extras.btMultiBodyTreeCreator;0;1;0;0;0;0;5;14;3;11;2;0.0;41;9;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.CubemapLoader;0;1;0;0;0;0;14;13;4;6;2;0.0;58;4;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.I18NBundleLoader;0;1;0;0;0;0;10;7;4;3;1;0.0;47;4;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.ModelLoader;0;1;0;0;0;0;20;21;4;12;3;0.0;73;10;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.PixmapLoader;0;1;0;0;0;0;9;4;4;0;0;0.0;20;4;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.SkinLoader;0;1;0;0;0;0;13;13;4;7;2;0.0;54;5;UniqueRB
libgdx;com.badlogic.gdx.assets.loaders.TextureLoader;0;1;0;0;0;0;14;11;4;6;2;0.0;58;4;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.attributes.BlendingAttribute;0;1;0;0;0;0;4;24;2;4;1;0.0;55;11;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.environment.PointLight;0;1;0;0;0;0;4;17;2;8;1;0.0;49;10;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.environment.SpotLight;0;1;0;0;0;0;5;23;2;11;1;0.0;84;15;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.Environment;0;1;0;0;0;0;12;32;2;18;3;0.0;79;13;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.Material;0;1;0;0;0;0;4;13;2;8;1;0.0;42;11;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.ColorInfluencer;0;1;0;0;0;0;4;1;9;1;0;NaN;76;1;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsInfluencer;0;1;0;0;0;0;12;38;3;21;3;0.0;126;11;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.DynamicsModifier;0;1;0;0;0;0;10;5;40;5;0;0.0;298;5;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.ModelInfluencer;0;1;0;0;0;0;11;9;9;9;2;0.0;88;6;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerFinalizerInfluencer;0;1;0;0;0;0;7;11;3;4;2;0.0;37;5;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.ParticleControllerInfluencer;0;1;0;0;0;0;13;21;9;25;4;0.0;165;8;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.RegionInfluencer;0;1;0;0;0;0;14;19;12;18;2;0.0;205;13;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.SimpleInfluencer;0;1;0;0;0;0;10;12;3;11;2;0.0;54;8;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.influencers.SpawnInfluencer;0;1;0;0;0;0;12;14;3;11;1;0.0;55;12;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.ParticleEffectLoader;0;1;0;0;0;0;20;21;5;24;4;0.0;94;6;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.ParticleShader;0;1;0;0;0;0;20;49;2;25;3;0.0;224;22;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.values.GradientColorValue;0;1;0;0;0;0;5;12;2;7;2;0.0;67;9;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.particles.values.SpawnShapeValue;0;1;0;0;0;0;10;15;2;8;1;0.0;47;12;UniqueRB
libgdx;com.badlogic.gdx.graphics.g3d.utils.AnimationController;0;1;0;0;0;0;8;64;2;22;4;0.0;223;28;UniqueRB
libgdx;com.badlogic.gdx.graphics.TextureArray;0;1;0;0;0;0;14;28;2;31;1;0.0;89;17;UniqueRB
libgdx;com.badlogic.gdx.scenes.scene2d.actions.DelegateAction;0;1;0;0;0;0;4;13;2;8;1;0.0;38;9;UniqueRB
libgdx;com.badlogic.gdx.scenes.scene2d.InputEvent;0;1;0;0;0;0;5;28;2;4;0;0.0;101;26;UniqueRB
libgdx;com.badlogic.gdx.scenes.scene2d.ui.Tooltip;0;1;0;0;0;0;13;27;2;27;1;0.0;83;14;UniqueRB
libgdx;com.badlogic.gdx.scenes.scene2d.utils.DragListener;0;1;0;0;0;0;4;36;2;8;2;0.0;105;25;UniqueRB
libgdx;com.badlogic.gdx.utils.FlushablePool;0;1;0;0;0;0;3;7;2;7;0;0.0;29;7;UniqueRB
libgdx;com.badlogic.gdx.utils.OrderedMap;0;1;0;0;0;0;14;43;8;22;2;0.0;246;18;UniqueRB
libgdx;com.badlogic.gdx.utils.OrderedSet;0;1;0;0;0;0;7;33;3;20;2;0.0;144;18;UniqueRB
