sistema;classe;lc;rb;fe;lm;nfe;nlm;cbo;wmc;dit;rfc;maxNest;loc;nom;classification
jasperreports;net.sf.jasperreports.engine.fill.JRFillDataset;1;0;1;0;2;0;48;153;1;139;4;572;65;LcFe
jasperreports;net.sf.jasperreports.engine.fill.JRFillElement;1;0;1;0;1;0;42;203;1;153;4;691;119;LcFe
jasperreports;net.sf.jasperreports.engine.fill.JRFillTextElement;1;0;1;0;1;0;38;198;2;151;2;622;171;LcFe
jasperreports;net.sf.jasperreports.engine.fill.JRTemplateText;1;0;1;0;1;0;31;180;2;134;1;599;161;LcFe
jasperreports;net.sf.jasperreports.engine.fill.JRVerticalFiller;1;0;1;0;15;0;23;303;2;131;8;1211;43;LcFe
jasperreports;net.sf.jasperreports.engine.JRAbstractExporter;1;0;1;0;3;0;40;126;1;94;6;710;49;LcFe
jasperreports;net.sf.jasperreports.engine.JRAbstractScriptlet;1;0;1;0;5;0;6;48;1;21;3;123;27;LcFe
jasperreports;net.sf.jasperreports.engine.JRExpressionCollector;1;0;1;0;11;0;85;185;1;265;5;721;80;LcFe
jasperreports;net.sf.jasperreports.engine.query.JRHibernateQueryExecuter;1;0;1;0;1;0;17;47;2;58;3;214;21;LcFe
jasperreports;net.sf.jasperreports.engine.util.JRApiWriter;1;0;1;0;119;0;125;479;1;699;5;2136;143;LcFe
jasperreports;net.sf.jasperreports.engine.util.JRStyledText;1;0;1;0;1;0;8;48;1;45;5;201;16;LcFe
jasperreports;net.sf.jasperreports.engine.util.JRStyledTextParser;1;0;1;0;5;0;18;121;1;85;5;450;19;LcFe
jasperreports;net.sf.jasperreports.engine.util.JRStyleResolver;1;0;1;0;13;0;33;328;1;201;2;1134;98;LcFe
jasperreports;net.sf.jasperreports.engine.util.JRXmlWriteHelper;1;0;1;0;6;0;9;107;1;63;2;394;52;LcFe
jasperreports;net.sf.jasperreports.engine.xml.JRXmlConstants;1;0;1;0;39;0;48;102;1;45;1;1273;46;LcFe
jasperreports;net.sf.jasperreports.engine.xml.JRXmlLoader;1;0;1;0;1;0;26;63;1;57;4;248;23;LcFe
jasperreports;net.sf.jasperreports.engine.xml.JRXmlWriter;1;0;1;0;41;0;125;304;2;638;4;1609;121;LcFe
jasperreports;net.sf.jasperreports.olap.xmla.JRXmlaQueryExecuter;1;0;1;0;5;0;25;80;2;74;3;442;20;LcFe
jasperreports;net.sf.jasperreports.swing.JRViewerPanel;1;0;1;0;3;0;24;141;13;151;5;779;40;LcFe
jasperreports;net.sf.jasperreports.view.JRViewer;1;0;1;0;5;0;27;221;13;202;5;1420;74;LcFe
jhotdraw;net.n3.nanoxml.XMLElement;1;0;1;0;3;0;4;127;1;53;3;486;60;LcFe
jhotdraw;org.jhotdraw.draw.AbstractAttributedCompositeFigure;1;0;1;0;1;0;11;63;4;68;4;183;27;LcFe
jhotdraw;org.jhotdraw.draw.AbstractFigure;1;0;1;0;4;0;17;111;2;51;4;342;60;LcFe
jhotdraw;org.jhotdraw.draw.action.ButtonFactory;1;0;1;0;3;0;64;120;1;118;3;950;70;LcFe
jhotdraw;org.jhotdraw.geom.BezierPath;1;0;1;0;6;0;6;195;4;57;5;794;42;LcFe
jhotdraw;org.jhotdraw.gui.JFontChooser;1;0;1;0;1;0;8;60;4;40;7;238;19;LcFe
jhotdraw;org.jhotdraw.io.Base64;1;0;1;0;1;0;4;77;5;29;5;634;17;LcFe
jhotdraw;org.jhotdraw.io.StreamPosTokenizer;1;0;1;0;1;0;3;207;1;25;6;603;32;LcFe
jfreechart;org.jfree.chart.axis.DateTickUnit;1;0;1;0;3;0;3;60;2;20;1;217;28;LcFe
jfreechart;org.jfree.chart.plot.Plot;1;0;1;0;1;0;27;162;1;57;3;557;66;LcFe
jfreechart;org.jfree.chart.plot.PolarPlot;1;0;1;0;1;0;27;127;2;107;3;504;59;LcFe
jfreechart;org.jfree.chart.StandardChartTheme;1;0;1;0;22;0;52;237;1;158;3;923;93;LcFe
jmeter;org.apache.jmeter.control.GenericController;1;0;1;0;1;0;11;51;2;45;4;191;28;LcFe
jmeter;org.apache.jmeter.samplers.SampleResult;1;0;1;0;1;0;8;155;1;61;3;587;108;LcFe
jmeter;org.apache.jmeter.protocol.http.util.accesslog.TCLogParser;1;0;1;0;1;0;8;66;1;41;5;255;25;LcFe
jmeter;org.apache.jmeter.protocol.http.util.WSDLHelper;1;0;1;0;1;0;8;57;1;45;3;236;19;LcFe
jmeter;org.apache.jmeter.protocol.smtp.sampler.gui.SmtpPanel;1;0;1;0;4;0;7;72;5;55;2;641;57;LcFe
lucene;org.apache.lucene.index.CheckIndex;1;0;1;0;1;0;41;323;1;166;11;1288;26;LcFe
quartz;org.quartz.core.QuartzScheduler;1;0;1;0;6;0;35;282;1;223;4;1151;119;LcFe
quartz;org.quartz.CronExpression;1;0;1;0;3;0;2;338;1;67;6;1134;31;LcFe
quartz;org.quartz.impl.jdbcjobstore.JobStoreSupport;1;0;1;0;10;0;36;443;3;263;7;1991;157;LcFe
quartz;org.quartz.impl.jdbcjobstore.StdJDBCDelegate;1;0;1;0;30;0;19;250;1;164;6;2072;110;LcFe
quartz;org.quartz.impl.RemoteMBeanScheduler;1;0;1;0;27;0;16;81;1;22;1;241;77;LcFe
quartz;org.quartz.impl.StdSchedulerFactory;1;0;1;0;1;0;37;166;1;142;6;870;21;LcFe
quartz;org.quartz.Trigger;1;0;1;0;2;0;8;89;1;29;2;253;54;LcFe
quartz;org.quartz.TriggerUtils;1;0;1;0;16;0;5;100;1;48;3;460;50;LcFe
quartz;org.quartz.xml.XMLSchedulingDataProcessor;1;0;1;0;2;0;20;158;1;132;7;600;40;LcFe
spring-framework;org.springframework.beans.factory.config.BeanDefinitionVisitor;1;0;1;0;1;0;13;60;1;57;2;194;17;LcFe
spring-framework;org.springframework.transaction.support.AbstractPlatformTransactionManager;1;0;1;0;3;0;19;153;1;91;5;560;51;LcFe
struts;org.apache.struts2.components.Component;1;0;1;0;1;0;13;59;1;60;3;213;31;LcFe
struts;org.apache.struts2.views.xslt.AbstractAdapterNode;1;0;1;0;1;0;12;71;1;28;3;242;56;LcFe
struts;org.apache.struts2.config.ClasspathPackageProvider;1;0;1;0;1;0;25;57;3;65;4;386;22;LcFe
struts;org.apache.struts2.jasper.compiler.ELParser;1;0;1;0;1;0;10;65;4;25;5;252;16;LcFe
struts;org.apache.struts2.jasper.compiler.Generator;1;0;1;0;2;0;27;123;5;126;5;2799;30;LcFe
struts;org.apache.struts2.jasper.compiler.Node;1;0;1;0;2;0;11;50;38;16;3;1429;31;LcFe
struts;org.apache.struts2.jasper.compiler.PageInfo;1;0;1;0;1;0;9;118;1;24;4;365;81;LcFe
struts;com.opensymphony.xwork2.config.providers.XmlConfigurationProvider;1;0;1;0;1;0;42;174;1;171;8;684;39;LcFe
struts;com.opensymphony.xwork2.conversion.impl.XWorkBasicConverter;1;0;1;0;2;0;13;131;2;72;5;432;18;LcFe
struts;com.opensymphony.xwork2.ognl.OgnlUtil;1;0;1;0;2;0;10;55;1;46;5;202;23;LcFe
struts;com.opensymphony.xwork2.util.finder.ClassFinder;1;0;1;0;7;0;19;114;7;87;5;661;30;LcFe
struts;com.opensymphony.xwork2.util.finder.ResourceFinder;1;0;1;0;7;0;5;151;1;94;5;617;43;LcFe
struts;com.opensymphony.xwork2.validator.AnnotationActionValidatorManager;1;0;1;0;1;0;23;57;1;65;7;222;13;LcFe
tapestry;org.apache.tapestry5.corelib.components.AjaxFormLoop;1;0;1;0;1;0;31;20;1;24;1;186;15;LcFe
tapestry;org.apache.tapestry5.corelib.components.Form;1;0;1;0;1;0;49;44;1;57;3;186;18;LcFe
tapestry;org.apache.tapestry5.corelib.components.GridColumns;1;0;1;0;2;0;22;27;1;18;1;92;14;LcFe
tapestry;org.apache.tapestry5.corelib.components.Loop;1;0;1;0;2;0;22;40;1;20;2;204;20;LcFe
tapestry;org.apache.tapestry5.internal.pageload.PageLoaderImpl;1;0;1;0;3;0;56;80;1;124;2;490;33;LcFe
tapestry;org.apache.tapestry5.internal.services.ComponentClassResolverImpl;1;0;1;0;4;0;13;49;1;54;3;270;22;LcFe
tapestry;org.apache.tapestry5.internal.services.InternalClassTransformationImpl;1;0;1;0;6;0;42;213;1;196;4;933;86;LcFe
tapestry;org.apache.tapestry5.internal.services.MetaDataLocatorImpl;1;0;1;0;1;0;12;22;1;27;2;85;8;LcFe
tapestry;org.apache.tapestry5.internal.services.PropertyConduitSourceImpl;1;0;1;0;1;0;27;24;1;30;2;591;8;LcFe
tapestry;org.apache.tapestry5.internal.services.StaxTemplateParser;1;0;1;0;7;0;29;140;1;112;3;463;41;LcFe
tapestry;org.apache.tapestry5.internal.structure.ComponentPageElementImpl;1;0;1;0;2;0;66;116;19;90;3;575;58;LcFe
tapestry;org.apache.tapestry5.internal.TapestryAppInitializer;1;0;1;0;1;0;18;14;1;27;2;73;7;LcFe
tapestry;org.apache.tapestry5.internal.transform.ApplicationStateWorker;1;0;1;0;1;0;11;13;1;26;1;62;6;LcFe
tapestry;org.apache.tapestry5.internal.translator.NumericTranslatorSupportImpl;1;0;1;0;1;0;15;22;1;31;1;85;11;LcFe
tapestry;org.apache.tapestry5.internal.util.URLChangeTracker;1;0;1;0;1;0;3;22;1;24;2;76;11;LcFe
tapestry;org.apache.tapestry5.json.JSONObject;1;0;1;0;1;0;8;116;1;58;3;339;29;LcFe
tapestry;org.apache.tapestry5.services.TapestryModule;1;0;1;0;6;0;376;99;1;171;1;945;95;LcFe
tapestry;org.apache.tapestry5.ioc.internal.ModuleImpl;1;0;1;0;3;0;33;35;1;71;2;246;17;LcFe
tapestry;org.apache.tapestry5.ioc.internal.RegistryImpl;1;0;1;0;1;0;67;105;1;154;3;460;37;LcFe
tapestry;org.apache.tapestry5.ioc.internal.services.ChainBuilderImpl;1;0;1;0;2;0;11;19;1;43;2;93;10;LcFe
tapestry;org.apache.tapestry5.ioc.internal.services.TypeCoercerImpl;1;0;1;0;2;0;14;32;1;37;3;134;10;LcFe
tomcat;org.apache.catalina.connector.Connector;1;0;1;0;2;0;18;83;3;59;2;341;57;LcFe
tomcat;org.apache.catalina.core.ApplicationContext;1;0;1;0;1;0;34;215;1;140;3;692;66;LcFe
tomcat;org.apache.catalina.core.DefaultInstanceManager;1;0;1;0;1;0;9;82;1;76;4;327;15;LcFe
tomcat;org.apache.catalina.core.StandardContext;1;0;1;0;32;0;66;683;4;336;5;2476;278;LcFe
tomcat;org.apache.catalina.deploy.NamingResources;1;0;1;0;7;0;16;66;1;68;4;357;41;LcFe
tomcat;org.apache.catalina.deploy.SecurityCollection;1;0;1;0;8;0;2;56;1;6;3;156;21;LcFe
tomcat;org.apache.catalina.deploy.SecurityConstraint;1;0;1;0;5;0;2;77;1;39;3;203;21;LcFe
tomcat;org.apache.catalina.deploy.WebXml;1;0;1;0;8;0;33;453;1;373;6;1611;87;LcFe
tomcat;org.apache.catalina.ha.session.DeltaManager;1;0;1;0;7;0;28;236;5;140;7;874;85;LcFe
tomcat;org.apache.catalina.loader.WebappClassLoader;1;0;1;0;5;0;17;517;4;219;11;1760;81;LcFe
tomcat;org.apache.catalina.manager.HTMLManagerServlet;1;0;1;0;8;0;18;148;4;138;4;713;26;LcFe
tomcat;org.apache.catalina.manager.ManagerServlet;1;0;1;0;4;0;23;257;3;127;5;943;35;LcFe
tomcat;org.apache.catalina.mbeans.MBeanUtils;1;0;1;0;6;0;39;205;1;85;3;769;55;LcFe
tomcat;org.apache.catalina.realm.DataSourceRealm;1;0;1;0;2;0;7;56;4;37;3;257;28;LcFe
tomcat;org.apache.catalina.realm.JDBCRealm;1;0;1;0;3;0;6;70;4;43;5;299;32;LcFe
tomcat;org.apache.catalina.realm.JNDIRealm;1;0;1;0;5;0;12;249;4;109;7;806;74;LcFe
tomcat;org.apache.catalina.servlets.WebdavServlet;1;0;1;0;2;0;21;342;4;155;6;1563;29;LcFe
tomcat;org.apache.catalina.ssi.SSIMediator;1;0;1;0;2;0;6;53;1;47;3;220;23;LcFe
tomcat;org.apache.catalina.startup.Catalina;1;0;1;0;2;0;22;91;2;96;3;423;29;LcFe
tomcat;org.apache.catalina.startup.ContextConfig;1;0;1;0;4;0;49;387;1;316;6;1502;46;LcFe
tomcat;org.apache.catalina.startup.HostConfig;1;0;1;0;3;0;21;230;1;141;7;874;46;LcFe
tomcat;org.apache.catalina.startup.Tomcat;1;0;1;0;4;0;25;52;5;55;3;317;33;LcFe
tomcat;org.apache.catalina.tribes.io.XByteBuffer;1;0;1;0;6;0;7;93;1;33;3;326;43;LcFe
tomcat;org.apache.catalina.tribes.membership.McastService;1;0;1;0;6;0;18;117;1;76;3;396;67;LcFe
tomcat;org.apache.catalina.tribes.transport.ReceiverBase;1;0;1;0;1;0;11;101;1;31;3;371;83;LcFe
tomcat;org.apache.coyote.http11.AbstractHttp11Processor;1;0;1;0;3;0;25;99;1;42;4;311;42;LcFe
tomcat;org.apache.jasper.compiler.ELParser;1;0;1;0;1;0;10;70;4;25;5;256;16;LcFe
tomcat;org.apache.jasper.compiler.Generator;1;0;1;0;1;0;24;121;5;127;5;2790;29;LcFe
tomcat;org.apache.jasper.compiler.JspConfig;1;0;1;0;2;0;10;97;1;51;15;397;7;LcFe
tomcat;org.apache.jasper.compiler.JspDocumentParser;1;0;1;0;3;0;59;213;6;113;6;690;30;LcFe
tomcat;org.apache.jasper.compiler.JspReader;1;0;1;0;2;0;8;100;1;42;5;315;27;LcFe
tomcat;org.apache.jasper.compiler.Node;1;0;1;0;2;0;10;48;38;16;3;1418;30;LcFe
tomcat;org.apache.jasper.compiler.PageInfo;1;0;1;0;1;0;6;122;1;32;4;389;84;LcFe
tomcat;org.apache.jasper.JspC;1;0;1;0;1;0;16;254;1;133;6;982;82;LcFe
tomcat;org.apache.jasper.JspCompilationContext;1;0;1;0;1;0;15;128;1;70;6;459;54;LcFe
tomcat;org.apache.jasper.xmlparser.XMLEncodingDetector;1;0;1;0;3;0;15;264;2;64;6;954;24;LcFe
tomcat;org.apache.naming.resources.BaseDirContext;1;0;1;0;6;0;9;129;1;78;4;359;80;LcFe
tomcat;org.apache.naming.resources.FileDirContext;1;0;1;0;2;0;14;76;4;42;4;306;30;LcFe
tomcat;org.apache.tomcat.util.http.Cookies;1;0;1;0;1;0;9;104;1;46;5;255;13;LcFe
tomcat;org.apache.tomcat.util.http.fileupload.disk.DiskFileItem;1;0;1;0;1;0;10;58;1;41;6;250;26;LcFe
tomcat;org.apache.tomcat.util.http.mapper.Mapper;1;0;1;0;10;0;14;246;4;70;6;957;44;LcFe
tomcat;org.apache.tomcat.util.http.Parameters;1;0;1;0;4;0;9;64;1;48;4;262;18;LcFe
tomcat;org.apache.tomcat.util.modeler.BaseModelMBean;1;0;1;0;1;0;6;111;1;59;11;327;32;LcFe
tomcat;org.apache.tomcat.util.modeler.ManagedBean;1;0;1;0;2;0;6;68;1;42;4;267;26;LcFe
tomcat;org.apache.tomcat.util.net.AprEndpoint;1;0;1;0;3;0;25;162;2;83;4;1073;63;LcFe
tomcat;org.apache.tomcat.util.net.NioEndpoint;1;0;1;0;3;0;24;108;3;117;3;1284;46;LcFe
tomcat;org.apache.tomcat.util.net.SocketProperties;1;0;1;0;1;0;0;71;1;18;1;187;50;LcFe
weka;weka.classifiers.bayes.net.EditableBayesNet;1;0;1;0;7;0;44;278;35;104;5;1915;65;LcFe
weka;weka.classifiers.functions.MultilayerPerceptron;1;0;1;0;7;0;26;229;11;132;5;1457;66;LcFe
weka;weka.core.Attribute;1;0;1;0;3;0;11;198;1;75;6;705;58;LcFe
weka;weka.core.Instance;1;0;1;0;6;0;11;120;1;72;3;455;58;LcFe
weka;weka.core.neighboursearch.balltrees.MiddleOutConstructor;1;0;1;0;6;0;19;103;3;71;4;501;35;LcFe
weka;weka.datagenerators.clusterers.BIRCHCluster;1;0;1;0;6;0;18;108;3;93;3;506;66;LcFe
weka;weka.experiment.ResultMatrix;1;0;1;0;4;0;6;257;1;58;5;722;93;LcFe
weka;weka.filters.unsupervised.attribute.StringToWordVector;1;0;1;0;2;0;25;195;2;156;6;694;68;LcFe
weka;weka.gui.beans.KnowledgeFlowApp;1;0;1;0;4;0;33;316;10;311;7;2045;45;LcFe
weka;weka.gui.experiment.SimpleSetupPanel;1;0;1;0;3;0;23;113;5;121;4;848;19;LcFe
weka;weka.gui.graphvisualizer.HierarchicalBCEngine;1;0;1;0;12;0;13;253;1;54;7;979;42;LcFe
weka;weka.gui.GUIChooser;1;0;1;0;2;0;19;56;11;90;5;896;13;LcFe
weka;weka.gui.treevisualizer.Node;1;0;1;0;2;0;4;63;1;25;2;240;35;LcFe
weka;weka.gui.visualize.Plot2D;1;0;1;0;9;0;12;219;5;99;9;886;45;LcFe
